,data,Inv_CINEMA,Impr_CINEMA,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OOH,Impr_OOH,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_RADIO,Impr_RADIO,Inv_REVISTA,Impr_REVISTA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
225,2023-08-14,0,0,"13,676.27",364459,"31,148.71",2477574,0.00,0,"253,423.43",0,0.00,0,"24,402.69",11418776,0,0,722.58,0,"50,347.24",389907,"50,208.99",9090454,"1,853.09",333767,-0.0036,0.077,131.02,250
226,2023-08-15,0,0,"8,705.57",332814,"31,977.28",2360612,0.00,0,"308,586.44",0,0.00,0,"31,874.98",10944887,0,0,722.58,0,"48,564.27",135845,"40,896.34",7005607,"1,519.20",267822,-0.0036,0.077,131.02,242
227,2023-08-16,0,0,"11,322",374756,"28,322.10",3064807,0.00,0,"1,514,585.66",0,0.00,0,"37,738.15",11356070,0,0,722.58,0,"73,884.01",127911,"41,851.33",7574289,"1,523.53",259726,-0.0036,0.077,131.02,251
228,2023-08-17,0,0,"8,559.54",310146,"28,728.79",3214763,0.00,0,"258,361.22",0,0.00,0,"37,645.67",11455870,0,0,722.58,0,"62,327.93",126253,"38,777.03",7256768,"1,523.07",268440,-0.0036,0.077,131.02,246
229,2023-08-18,0,0,"7,511.39",337992,"29,249.71",3820124,0.00,0,"195,357.65",0,0.00,0,"36,820.24",11043755,0,0,722.58,0,"67,547.81",133557,"38,315.26",6861349,"1,523.82",273039,-0.0036,0.077,131.02,225
230,2023-08-19,0,0,"10,384.96",356594,"28,819.05",3823413,0.00,0,"476,614.85",0,0.00,0,"36,823.00",9984976,0,0,722.58,0,"71,008.95",135195,"38,439.54",6412535,"1,523.50",283680,-0.0036,0.077,131.02,201
231,2023-08-20,0,0,"16,536.05",399335,"32,273.46",3882274,0.00,0,"1,972,677.42",0,0.00,0,"36,954.27",10143379,0,0,722.58,0,"75,391.50",133469,"41,968.29",7233457,"1,524.08",276590,-0.0036,0.077,131.02,235
232,2023-08-21,0,0,"10,754.93",352037,"29,934.30",3190749,0.00,0,"606,158.02",0,0.00,0,"34,664.47",9736980,0,0,722.58,0,"75,162.02",134456,"41,975.93",7409212,"1,524.39",262960,-0.0036,0.077,131.02,291
233,2023-08-22,0,0,"7,705.91",319517,"32,928.59",3434678,0.00,0,"168,352.16",0,0.00,0,"34,994.53",10648584,0,0,722.58,0,"71,092.04",132325,"42,372.04",8157271,"1,524.47",257003,-0.0036,0.077,131.02,460
234,2023-08-23,0,0,"19,249.95",1049939,"30,958.76",2642244,0.00,0,"50,504.10",0,0.00,0,"35,286.48",10017593,0,0,723,0,"73,074",136673,"41,810.76",6476826,"1,527.90",263539,-0.0036,0.077,131.02,426
235,2023-08-24,0,0,"33,610.35",520440,"36,248.73",3317351,0.00,0,"570,928.74",0,0.00,0,"36,645.23",10552946,0,0,722.58,0,"72,157.01",136134,"40,167.06",6249675,"1,526.81",263111,-0.0036,0.077,131.02,408
236,2023-08-25,0,0,"13,188.18",253804,"31,941.12",3555687,0.00,0,"256,263.83",0,0.00,0,"35,423.90",9794857,0,0,722.58,0,"73,174.42",133229,"41,723.13",6007949,"1,527.78",260646,-0.0036,0.077,131.02,385
237,2023-08-26,0,0,"7,969.96",191553,"30,487.50",3976202,0.00,0,"244,630.58",0,0.00,0,"36,142.71",10317105,0,0,723,0,"70,620",128522,"42,177.10",6147735,"1,528.38",271392,-0.0036,0.077,131.02,333
238,2023-08-27,0,0,"13,324.36",261819,"40,542.30",5997789,0.00,0,"1,269,794.18",0,0.00,0,"34,660.70",9982651,0,0,722.58,0,"72,021.42",128231,"45,607.42",7462586,"1,529.08",279988,-0.0036,0.077,131.02,380
239,2023-08-28,0,0,"11,078.40",271082,"34,764.22",5569474,0.00,0,"23,237.90",0,0.00,0,"34,275.89",10621759,0,0,722.58,0,"73,601.43",132742,"44,641.20",7236267,"1,530.15",252210,-0.0036,0.077,131.02,379
240,2023-08-29,0,0,"18,257.23",479951,"36,539.63",4782610,0.00,0,"207,083.28",0,0.00,0,"33,147.60",9331306,0,0,722.58,0,"71,782.88",124739,"45,629.74",7325412,"1,534.14",249469,-0.0036,0.077,131.02,538
241,2023-08-30,0,0,"7,650.73",326624,"36,842.15",5868129,0.00,0,"45,599.15",0,0.00,0,"33,125.13",8571494,0,0,722.58,0,"73,091.93",124887,"45,169.50",7309492,"1,540.83",250994,-0.0036,0.077,131.02,390
242,2023-08-31,0,0,"6,940.11",299764,"26,930.31",4545739,0.00,0,"241,856.56",0,0.00,0,"23,025.48",5429261,0,0,722.58,0,"58,686.06",109291,"42,051.01",6860464,"1,548.00",248252,-0.0036,0.077,131.02,334
243,2023-09-01,0,0,0.00,0,"32,466.38",6214018,0.00,0,"73,030.44",0,0.00,0,"37,388.18",15715961,0.00,0,"1,522.27",0,"36,758.19",92600,"26,538.99",4968646,0,0,-0.0029,0.077,132.64,319
244,2023-09-02,0,0,0.00,0,"32,585.74",5564272,0,0,0,0,0.00,0,"39,323.20",14632228,0.00,0,"1,522.27",0,"39,144.24",138054,"36,218.85",5615777,0,0,-0.0029,0.077,132.64,286
245,2023-09-03,0,0,0.00,0,"36,727.33",5075365,0.00,0,"215,773.08",0,0.00,0,"38,629.05",15287229,0.00,0,"1,522.27",0,"41,719.92",146741,"41,804.09",6974308,0,0,-0.0029,0.077,132.64,401
246,2023-09-04,0,0,0.00,0,"44,048.52",6161645,0,0,0,0,0.00,0,"38,386.23",16099105,0.00,0,"1,522.27",0,"42,604.26",129076,"42,185.41",7323801,0,0,-0.0029,0.077,132.64,336
247,2023-09-05,0,0,"1,158.24",78015,"40,254.22",5480837,0.00,0,"212,717.41",0,0.00,0,"39,800.56",16420737,0.00,0,"1,522.27",0,"39,823.82",121739,"39,178.29",6616793,0,0,-0.0029,0.077,132.64,331
248,2023-09-06,0,0,"9,598.36",469549,"33,905.63",4942047,0.00,0,"12,388.92",0,0.00,0,"33,598.92",12662010,0.00,0,"1,522.27",0,"43,906.38",138769,"38,147.22",6037028,0,0,-0.0029,0.077,132.64,319
249,2023-09-07,0,0,"17,707.68",407013,"30,180.79",5234451,0.00,0,"55,346.19",0,0.00,0,"32,004.75",11974218,0.00,0,"1,522.27",0,"51,761.95",159725,"37,138.04",6003038,0,0,-0.0029,0.077,132.64,317
250,2023-09-08,0,0,"12,072.31",346586,"30,413.67",4728187,0.00,0,"12,388.92",0,0.00,0,"30,090.13",11062321,0.00,0,"1,522.27",0,"60,720.72",179373,"36,373.73",5772862,0,0,-0.0029,0.077,132.64,297
251,2023-09-09,0,0,"19,299.09",315743,"31,552.97",4112398,0,0,0,0,0.00,0,"29,473.72",11074861,0.00,0,"1,522.27",0,"55,467.31",157636,"37,124.81",5821541,0,0,-0.0029,0.077,132.64,362
252,2023-09-10,0,0,"19,427.88",425266,"32,240.66",5013371,0.00,0,"30,698.11",0,0.00,0,"29,364.66",11683418,0.00,0,"1,522.27",0,"56,642.33",160801,"39,405.60",6977760,0,0,-0.0029,0.077,132.64,317
253,2023-09-11,0,0,"19,974.97",719574,"35,056.76",6531293,0.00,0,"25,227.12",0,0.00,0,"33,812.22",12694049,0.00,0,"1,522.27",0,"62,009.55",252579,"39,691.17",7541576,0,0,-0.0029,0.077,132.64,427
254,2023-09-12,0,0,"18,216.78",390546,"32,765.42",5328821,0.00,0,"54,237.66",0,0.00,0,"33,038.21",13055323,0.00,0,"1,522.27",0,"57,593.68",218332,"39,882.97",7778995,0,0,-0.0029,0.077,132.64,327
255,2023-09-13,0,0,"32,568.96",1379851,"33,310.01",4942432,0.00,0,"11,155.70",0,0.00,0,"32,702.40",13189399,0.00,0,"1,522.27",0,"54,055.15",150159,"38,200.98",6844954,0,0,-0.0029,0.077,132.64,434
256,2023-09-14,0,0,"23,347.48",1221677,"33,260.50",5518337,0.00,0,"55,346.19",0,0.00,0,"32,200.55",12941912,0.00,0,"1,522.27",0,"56,255.43",149466,"38,721.74",6374359,0,0,-0.0029,0.077,132.64,396
257,2023-09-15,0,0,"18,391.36",651243,"30,281.69",5164596,0.00,0,"11,155.70",0,0.00,0,"32,184.75",12298846,0.00,0,"1,522.27",0,"56,505.78",154015,"39,373.77",6113059,0,0,-0.0029,0.077,132.64,364
258,2023-09-16,0,0,"20,898.90",605892,"32,125.17",3796433,0,0,0,0,0.00,0,"31,065.95",11410047,0.00,0,"1,522.27",0,"53,269.34",137988,"42,287.77",6051257,0,0,-0.0029,0.077,132.64,254
259,2023-09-17,0,0,"28,717.86",644623,"31,663.43",3949994,0.00,0,"246,471.12",0,0.00,0,"30,697.29",10908282,0.00,0,"1,522.27",0,"56,091.11",153688,"45,438.75",7239681,0,0,-0.0029,0.077,132.64,289
260,2023-09-18,0,0,"18,437.19",580835,"37,113.56",5815530,0,0,0,0,0.00,0,"30,796.39",11874515,0.00,0,"1,522.27",0,"56,056.93",148571,"42,431.14",6856305,0,0,-0.0029,0.077,132.64,344
261,2023-09-19,0,0,"24,165.36",573024,"42,538.74",5686559,0,0,0,0,0.00,0,"40,480.20",17018799,0.00,0,"1,522.27",0,"56,253.72",175258,"47,516.11",6544101,0,0,-0.0029,0.077,132.64,478
262,2023-09-20,0,0,"12,946.74",468771,"45,224.07",6210642,0,0,0,0,0.00,0,"45,050.10",18080662,0.00,0,"1,522.27",0,"55,644.62",164756,"53,697.20",8082490,0,0,-0.0029,0.077,132.64,550
263,2023-09-21,0,0,"19,180.78",446451,"47,105.73",5160498,0,0,0,0,0.00,0,"38,664.29",16575973,0.00,0,"1,522.27",0,"57,695.56",136967,"50,049.54",7490415,0,0,-0.0029,0.077,132.64,448
264,2023-09-22,0,0,"40,199.47",1354534,"39,546.34",4373617,0,0,0,0,0.00,0,"37,381.28",14184648,0.00,0,"1,522.27",0,"54,679.01",133183,"53,891.59",7897465,0,0,-0.0029,0.077,132.64,444
265,2023-09-23,0,0,"26,384.33",671258,"40,124.45",3553217,0.00,0,"174,620.42",0,0.00,0,"37,303.85",12074434,0.00,0,"1,522.27",0,"54,114.37",145059,"56,881.20",8620448,0,0,-0.0029,0.077,132.64,402
266,2023-09-24,0,0,"19,867.83",501748,"38,796.66",3624328,0.00,0,"984,908.56",0,0.00,0,"36,746.19",12115266,0.00,0,"1,522.27",0,"54,123.30",134265,"61,614.44",10165986,0,0,-0.0029,0.077,132.64,393
267,2023-09-25,0,0,"17,294.32",440253,"43,999.94",4193416,0.00,0,"135,995.64",0,0.00,0,"35,076.12",13559407,0.00,0,"1,522.27",0,"59,869.40",145613,"60,761.88",10843930,0,0,-0.0029,0.077,132.64,448
268,2023-09-26,0,0,"112,205.50",1605618,"38,462.02",3727621,0,0,0,0,0.00,0,"33,403.68",11836291,0.00,0,"1,522.27",0,"55,994.50",137469,"59,694.78",8153784,0,0,-0.0029,0.077,132.64,404
269,2023-09-27,0,0,"8,005.48",314321,"41,467.79",5109886,0,0,0,0,0.00,0,"33,501.22",11955669,0.00,0,"1,522.27",0,"53,461.97",131159,"59,990.67",9145065,0,0,-0.0029,0.077,132.64,451
270,2023-09-28,0,0,"7,015.93",236306,"35,157.42",5572635,0,0,0,0,0.00,0,"33,984.82",10379462,0.00,0,"1,522.27",0,"53,215.45",148058,"59,669.29",11064735,0,0,-0.0029,0.077,132.64,447
271,2023-09-29,0,0,"18,243.99",530871,"48,759.94",4491941,0.00,0,"25,682.45",0,0.00,0,"29,764.56",9341257,0.00,0,"1,522.27",0,"48,842.33",130579,"49,784.21",7696877,0,0,-0.0029,0.077,132.64,410
272,2023-09-30,0,0,"32,484.74",631766,"73,872.81",9866726,0,0,0,0,0.00,0,"26,369.83",6847743,0.00,0,"1,522.27",0,"51,375.67",141070,"48,947.06",6902117,0,0,-0.0029,0.077,132.64,399
273,2023-10-01,0,0,"13,057.18",434264,"55,102.36",10046148,0,0,0,0,0.00,0,"42,266.21",16819022,0,0,722.58,0,"50,887.49",141489,"40,305.02",8601739,0,0,0.0059,0.074,132.75,503
274,2023-10-02,0,0,"13,806.87",446823,"56,415.64",11065578,0,0,0,0,0.00,0,"43,580.40",16050902,0,0,722.58,0,"53,361.07",141834,"41,378.41",8987195,0,0,0.0059,0.074,132.75,401
275,2023-10-03,0,0,"7,370.45",214353,"52,488.81",10204090,0,0,0,0,0.00,0,"43,719.68",16283228,0,0,722.58,0,"50,856.37",114237,"40,607.33",9370148,0,0,0.0059,0.074,132.75,507
276,2023-10-04,0,0,"5,350.83",143217,"54,756.08",8339724,0,0,0,0,0.00,0,"43,434.98",15316446,0,0,722.58,0,"52,890.55",135799,"40,192.37",7789610,0,0,0.0059,0.074,132.75,513
277,2023-10-05,0,0,"8,345.64",249913,"50,361.84",9963272,0,0,0,0,0.00,0,"42,859.34",15393702,0,0,722.58,0,"45,229.96",214683,"40,018.50",7466266,0,0,0.0059,0.074,132.75,474
278,2023-10-06,0,0,"7,285.01",183029,"55,963.51",8514748,0,0,0,0,0.00,0,"35,727.20",12965644,0,0,722.58,0,"52,875.14",535114,"38,083.10",6424387,0,0,0.0059,0.074,132.75,393
279,2023-10-07,0,0,"23,307.37",1250357,"60,287.65",9283535,0,0,0,0,0.00,0,"35,102.52",12445443,0,0,722.58,0,"46,674.82",137755,"38,484.29",7105622,0,0,0.0059,0.074,132.75,516
280,2023-10-08,0,0,"11,728.90",513962,"73,249.55",10760007,0.00,0,"215,773.01",0,0.00,0,"34,730.47",12847666,0,0,722.58,0,"63,115.41",223218,"43,465.55",8870830,0,0,0.0059,0.074,132.75,577
281,2023-10-09,0,0,"11,122.64",446197,"73,165.82",8209659,0,0,0,0,0.00,0,"53,573.39",19634209,0,0,723,0,"63,629",173517,"51,031.83",10052875,0,0,0.0059,0.074,132.75,540
282,2023-10-10,0,0,"10,121.85",365470,"71,924.92",6898521,0.00,0,"17,297.23",0,"54,372.83",0,"63,376.42",21670244,0,0,722.58,0,"57,632.90",155933,"68,203.90",12476426,0,0,0.0059,0.074,132.75,557
283,2023-10-11,0,0,"9,868.96",390333,"93,170.00",8308892,0.00,0,"121,657.46",0,"69,384.83",0,"69,818.03",22186800,0,0,722.58,0,"56,331.01",141013,"65,380.36",12056829,0,0,0.0059,0.074,132.75,479
284,2023-10-12,0,0,"5,539.43",160307,"114,261.57",8920921,"3,013.34",0,"17,297.23",0,"63,951.14",0,"69,920.27",21441871,0,0,722.58,0,"61,460.26",152358,"75,458.03",15045304,0,0,0.0059,0.074,132.75,474
285,2023-10-13,0,0,"8,674.90",160285,"120,725.00",11353626,"49,256.73",0,"42,132.02",0,"57,005.24",0,"69,214.78",22708774,0,0,722.58,0,"66,383.56",152436,"73,463.86",16457753,0,0,0.0059,0.074,132.75,562
286,2023-10-14,0,0,"8,610.89",300506,"102,444.72",6979847,"49,256.73",0,0,0,"9,480",0,"74,855.81",23887714,0,0,722.58,0,"58,839.52",143194,"76,031.97",18806618,0,0,0.0059,0.074,132.75,513
287,2023-10-15,0,0,"11,568.90",514327,"125,543.23",8495996,"49,256.73",0,"96,532.80",0,"9,480",0,"77,927.04",25416098,0,0,722.58,0,"66,683.62",149420,"80,429.11",16972606,0,0,0.0059,0.074,132.75,553
288,2023-10-16,0,0,"11,284.40",467016,"546,795.90",91525878,"110,296.40",0,"7,338.38",0,"55,601.39",0,"74,964.80",25993299,0,0,722.58,0,"69,747.43",164060,"77,062.31",16864327,"578,672.35",58344356,0.0059,0.074,132.75,753
289,2023-10-17,0,0,"9,601.08",314199,"117,977.86",10176033,"110,296.40",0,"42,132.02",0,"50,752.04",0,"72,421.48",24729261,0,0,722.58,0,"67,662.91",158916,"79,262.62",16851446,0,0,0.0059,0.074,132.75,699
290,2023-10-18,0,0,"18,236.75",950442,"114,894.00",13081652,"87,796.40",0,"6,229.85",0,"54,198.86",0,"70,893.11",22364225,0,0,722.58,0,"65,134.19",149557,"82,362.29",19270592,0,0,0.0059,0.074,132.75,539
291,2023-10-19,0,0,"12,511.89",538091,"114,143.82",16958628,"87,796.40",0,"33,406.39",0,"49,942.46",0,"68,146.33",21996227,0,0,722.58,0,"66,444.92",149895,"84,176.73",15729567,0,0,0.0059,0.074,132.75,464
292,2023-10-20,0,0,"50,033.02",769665,"98,058.76",8254506,"68,605.89",0,0.00,0,"46,816.91",0,"62,529.83",17845266,0,0,722.58,0,"68,299.56",149620,"85,384.76",16771889,0,0,0.0059,0.074,132.75,433
293,2023-10-21,0,0,"39,387.80",697635,"89,447.14",7828033,"65,439.87",0,0,0,"9,480",0,"62,640.51",16354672,0,0,722.58,0,"65,069.45",134790,"83,538.61",16899158,0,0,0.0059,0.074,132.75,477
294,2023-10-22,0,0,"14,688.61",441279,"113,730.53",10455238,"65,439.87",0,"528,078.82",0,"9,480",0,"51,443.80",14863791,0,0,722.58,0,"63,221.24",119646,"86,387.62",19448859,0,0,0.0059,0.074,132.75,535
295,2023-10-23,0,0,"112,427.39",1909509,"88,324.88",8820863,"26,900.20",0,"11,399.37",0,"22,466.70",0,"43,202.57",13789588,0,0,722.58,0,"76,691.40",141953,"51,987.67",10290068,0,0,0.0059,0.074,132.75,453
296,2023-10-24,0,0,"18,580.66",554843,"81,959.24",6863908,"26,900.20",0,"36,962.50",0,"64,423.49",0,"36,960.25",11240826,0,0,722.58,0,"69,181.85",144783,"32,122.44",6379014,0,0,0.0059,0.074,132.75,499
297,2023-10-25,0,0,"27,467.05",648258,"100,237.72",7562112,"26,900.20",0,"11,399.37",0,"57,697.94",0,"36,619.16",11565892,0,0,722.58,0,"63,480.98",145716,"30,936.47",5186847,0,0,0.0059,0.074,132.75,492
298,2023-10-26,0,0,"15,116.88",435593,"104,850.49",7871563,"26,900.20",0,"445,894.82",0,"63,068.24",0,"33,396.87",9552084,0,0,722.58,0,"66,212.83",157440,"29,701.67",5000025,0,0,0.0059,0.074,132.75,484
299,2023-10-27,0,0,"9,223.13",352185,"86,936.68",8069414,"26,900.20",0,"19,381.99",0,"61,937.39",0,"30,184.57",7994756,0,0,722.58,0,"61,574.96",145994,"32,117.56",6217616,0,0,0.0059,0.074,132.75,455
